Price,Beds,SqFt,Baths,Address,City,Zip,PropertyType,YearBuilt,Community,LotSize,RedfinEstimate,PricePerSqFt,CentralAir,Fireplace,Levels,MainLevelBathrooms,MainLevelBedrooms,Spa,GarageSpaces,ParkingSpaces,Patio,Pool,CommonWalls,Latitude,Longitude,WalkInCloset,KitchenIsland,CloseToOutdoors,HighCeiling,SixtoEightRating,SixtoEightType,SixtoEightDist,NinetoTwelveRating,NinetoTwelveType,NinetoTwelveDist,KtoSixRating,KtoSixType,KtoSixDist,SeventoEightRating,SeventoEightType,SeventoEightDist,KtoFiveRating,KtoFiveType,KtoFiveDist,WalkScore,TransitScore,BikeScore
850000,2.0,1000.0,1.0,1589 Orange Ave,Costa Mesa,92627.0,Single Family Residence,1946.0,C5 - East Costa Mesa,6098.0,890945.0,850.0,No,No,One,1.0,2.0,No,2.0,2.0,No,No,No Common Wall,33.632423,-117.922061,No,No,No,No,,,,7.0,Public,0.8,8.0,Public,0.4,7.0,Public,1.0,,,,91.0,35.0,65.0
1095000,3.0,1933.0,2.5,128 E Wilson,Costa Mesa,92627.0,Single Family Residence,2020.0,C5 - East Costa Mesa,3600.0,1144909.0,566.0,Yes,Yes,Two,1.0,0.0,No,2.0,2.0,No,No,No Common Wall,33.655555,-117.902487,No,No,Yes,No,,,,7.0,Public,2.3,,,,7.0,Public,2.6,,,,80.0,38.0,62.0
590000,3.0,1292.0,2.5,1072 Westward Ln #14,Costa Mesa,92627.0,Condominium,1977.0,C2 - Southwest Costa Mesa,,618890.0,457.0,No,Yes,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.651754,-117.942919,No,No,Yes,No,,,,5.0,Public,0.7,,,,4.0,Public,2.7,,,,58.0,29.0,71.0
1587000,5.0,3193.0,3.5,250 Cecil Pl,Costa Mesa,92627.0,Single Family Residence,2004.0,C5 - East Costa Mesa,7716.0,1809144.0,497.0,Yes,Yes,Two,2.0,2.0,No,1.0,2.0,No,No,No Common Wall,33.649746,-117.90151,Yes,No,No,Yes,,,,7.0,Public,2.0,,,,7.0,Public,2.3,,,,55.0,32.0,63.0
1725000,3.0,1554.0,2.0,426 Lenwood Dr,Costa Mesa,92627.0,Single Family Residence,1957.0,C5 - East Costa Mesa,6030.0,1838886.0,1110.0,Yes,Yes,One,2.0,3.0,No,2.0,2.0,No,No,No Common Wall,33.628467,-117.912748,No,No,No,No,,,,7.0,Public,0.4,8.0,Public,0.4,7.0,Public,0.7,,,,87.0,29.0,69.0
891000,3.0,1232.0,1.0,2050 Continental Ave,Costa Mesa,92627.0,Single Family Residence,1954.0,C2 - Southwest Costa Mesa,7370.0,971438.0,723.0,Yes,Yes,One,1.0,3.0,No,1.0,2.0,No,No,No Common Wall,33.648759,-117.934855,No,No,No,No,,,,5.0,Public,0.7,,,,4.0,Public,2.8,,,,63.0,37.0,67.0
1561000,5.0,2608.0,3.0,2615 Redlands Dr,Costa Mesa,92627.0,Single Family Residence,1960.0,C5 - East Costa Mesa,8645.0,1608770.0,599.0,Yes,Yes,Two,1.0,1.0,No,1.0,6.0,Yes,No,No Common Wall,33.658549,-117.88833,Yes,No,Yes,No,,,,7.0,Public,2.8,,,,7.0,Public,3.1,,,,60.0,31.0,78.0
925000,2.0,880.0,1.0,185 Rochester St,Costa Mesa,92627.0,Single Family Residence,1924.0,C5 - East Costa Mesa,6345.0,1185385.0,1051.0,Yes,No,One,1.0,2.0,No,0.0,0.0,Yes,No,No Common Wall,33.637283,-117.917658,No,No,No,No,,,,7.0,Public,1.0,,,,7.0,Public,1.3,,,,89.0,41.0,74.0
996000,4.0,1897.0,2.5,2298 La Playa Drive North,Costa Mesa,92627.0,Single Family Residence,1991.0,C5 - East Costa Mesa,2350.0,1065663.0,525.0,Yes,Yes,Two,1.0,1.0,No,2.0,2.0,No,No,No Common Wall,33.652318,-117.902644,Yes,Yes,No,Yes,,,,7.0,Public,2.1,,,,7.0,Public,2.4,,,,71.0,36.0,64.0
1028000,5.0,2371.0,3.0,1801 Capetown Cir,Costa Mesa,92627.0,Single Family Residence,1991.0,C2 - Southwest Costa Mesa,4400.0,1194990.0,434.0,Yes,Yes,Two,1.0,1.0,Community,1.0,4.0,Yes,Community,No Common Wall,33.639856,-117.943804,No,No,No,Yes,,,,7.0,Public,2.1,,,,7.0,Public,2.2,,,,38.0,29.0,44.0
1039000,4.0,1886.0,3.0,2139 Union Ave,Costa Mesa,92627.0,Single Family Residence,1954.0,C2 - Southwest Costa Mesa,7339.0,1168057.0,551.0,Yes,No,One,3.0,4.0,No,2.0,2.0,No,No,No Common Wall,33.652,-117.939733,Yes,No,No,No,,,,5.0,Public,0.5,,,,4.0,Public,2.6,,,,53.0,32.0,68.0
894125,3.0,1618.0,2.5,283 Carefree Ln,Costa Mesa,92627.0,Single Family Residence,1989.0,C5 - East Costa Mesa,2962.0,971714.0,553.0,Yes,Yes,Two,1.0,0.0,No,1.0,2.0,Yes,No,No Common Wall,33.659416,-117.890286,Yes,No,No,Yes,,,,7.0,Public,2.8,,,,7.0,Public,3.1,,,,56.0,31.0,69.0
1481000,4.0,1531.0,2.0,406 Costa Mesa St,Costa Mesa,92627.0,Single Family Residence,1950.0,C5 - East Costa Mesa,7965.0,1743035.0,967.0,Yes,Yes,One,2.0,4.0,No,2.0,2.0,No,No,No Common Wall,33.637019,-117.905258,No,No,No,No,,,,7.0,Public,1.1,,,,7.0,Public,1.4,,,,57.0,30.0,77.0
803500,3.0,1638.0,2.5,2572 Elden Ave Unit D,Costa Mesa,92627.0,Condominium,1989.0,C5 - East Costa Mesa,,824848.0,491.0,Yes,Yes,Two,1.0,0.0,No,1.0,2.0,Yes,No,1 Common Wall,33.661119,-117.896305,No,Yes,Yes,No,,,,7.0,Public,2.8,,,,7.0,Public,3.1,,,,68.0,32.0,56.0
700000,3.0,1465.0,2.5,2162 San Michel Dr W Unit B,Costa Mesa,92627.0,Townhouse,1983.0,C2 - Southwest Costa Mesa,1386.0,736292.0,478.0,No,Yes,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.653653,-117.924225,No,No,Yes,No,,,,5.0,Public,0.7,,,,4.0,Public,2.4,,,,50.0,41.0,80.0
830000,3.0,1680.0,2.5,793 Center St,Costa Mesa,92627.0,Single Family Residence,2014.0,C2 - Southwest Costa Mesa,3000.0,866317.0,494.0,Yes,No,Two,1.0,0.0,No,1.0,2.0,Yes,No,No Common Wall,33.641911,-117.93173,No,No,No,No,,,,7.0,Public,1.7,,,,7.0,Public,1.8,,,,81.0,40.0,62.0
965000,3.0,2158.0,3.5,135 Tribeca Way,Costa Mesa,92627.0,Condominium,2014.0,C2 - Southwest Costa Mesa,,1048607.0,447.0,Yes,No,Three Or More,1.0,0.0,No,1.0,2.0,Yes,No,1 Common Wall,33.632218,-117.925879,Yes,Yes,No,No,,,,7.0,Public,1.0,8.0,Public,0.5,7.0,Public,1.1,,,,85.0,36.0,52.0
1055000,3.0,1877.0,3.0,1016 Bridgewater Way,Costa Mesa,92627.0,Single Family Residence,2017.0,699 - Not Defined,1199.0,1164343.0,562.0,Yes,No,Three Or More,1.0,0.0,Community,1.0,2.0,Yes,Community,No Common Wall,33.633417,-117.939332,No,No,No,No,,,,7.0,Public,1.7,8.0,Public,1.2,7.0,Public,1.7,,,,63.0,35.0,52.0
1275000,4.0,2909.0,3.0,2441 Elden Ave Unit D,Costa Mesa,92627.0,Single Family Residence,2004.0,C5 - East Costa Mesa,4160.0,1329293.0,438.0,Yes,Yes,Two,1.0,1.0,No,1.0,2.0,Yes,No,No Common Wall,33.657461,-117.900667,No,Yes,No,No,,,,7.0,Public,2.5,,,,7.0,Public,2.8,,,,76.0,36.0,60.0
715000,3.0,1465.0,2.5,603 N San Michel Dr Unit C,Costa Mesa,92627.0,Condominium,1984.0,C2 - Southwest Costa Mesa,,748037.0,488.0,Yes,Yes,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.653959,-117.92397,No,No,No,Yes,,,,5.0,Public,0.7,,,,4.0,Public,2.3,,,,50.0,41.0,80.0
1160000,4.0,2570.0,3.0,169 E 21st St,Costa Mesa,92627.0,Single Family Residence,2001.0,C5 - East Costa Mesa,2962.0,1277994.0,451.0,Yes,Yes,Two,1.0,1.0,No,2.0,2.0,Yes,No,No Common Wall,33.646897,-117.909036,No,Yes,No,Yes,,,,7.0,Public,1.7,,,,7.0,Public,2.0,,,,72.0,38.0,69.0
710000,3.0,1436.0,2.5,2231 Saybrook Ln,Costa Mesa,92627.0,Single Family Residence,1980.0,C4 - Central Costa Mesa,1720.0,767344.0,494.0,Yes,Yes,Three Or More,1.0,0.0,Community,1.0,2.0,Yes,Community,No Common Wall,33.65545,-117.908715,No,No,No,No,,,,,,,,,,,,,,,,77.0,40.0,64.0
2170000,3.0,2214.0,2.5,272 Broadway,Costa Mesa,92627.0,Single Family Residence,2014.0,C5 - East Costa Mesa,6561.0,2095097.0,980.0,Yes,Yes,One,3.0,3.0,No,1.0,3.0,Yes,No,No Common Wall,33.638097,-117.911913,Yes,Yes,No,No,,,,7.0,Public,1.0,,,,7.0,Public,1.3,,,,76.0,37.0,79.0
675000,3.0,1334.0,2.0,1741 Tustin Ave Unit 16D,Costa Mesa,92627.0,Condominium,1963.0,C5 - East Costa Mesa,100.0,745828.0,506.0,Yes,Yes,Two,1.0,1.0,No,2.0,2.0,No,Community,1 Common Wall,33.632244,-117.911562,No,No,No,No,,,,7.0,Public,0.6,,,,7.0,Public,0.9,,,,87.0,29.0,75.0
859500,3.0,1928.0,3.0,805 Brickyard Ln,Costa Mesa,92627.0,Single Family Residence,2015.0,C2 - Southwest Costa Mesa,2614.0,903865.0,446.0,Yes,No,Three Or More,1.0,1.0,No,1.0,2.0,Yes,No,No Common Wall,33.646125,-117.919212,Yes,Yes,Yes,No,,,,5.0,Public,0.7,,,,4.0,Public,2.7,,,,65.0,37.0,69.0
680000,3.0,1322.0,2.0,395 Ralcam Pl,Costa Mesa,92627.0,Single Family Residence,1992.0,C4 - Central Costa Mesa,2902.0,876362.0,514.0,Yes,Yes,Two,0.0,0.0,No,1.0,2.0,No,No,No Common Wall,33.651426,-117.915849,No,No,No,No,,,,,,,,,,,,,,,,68.0,43.0,77.0
310000,2.0,1282.0,1.5,407 Brighton #11,Costa Mesa,92627.0,Condominium,1980.0,C4 - Central Costa Mesa,,399590.0,242.0,Yes,Yes,Three Or More,1.0,0.0,Community,1.0,4.0,Yes,Community,2+ Common Walls,33.653347,-117.916395,No,No,No,No,,,,,,,,,,,,,,,,79.0,42.0,77.0
2461875,4.0,2725.0,2.5,443 Broadway,Costa Mesa,92627.0,Single Family Residence,2012.0,C5 - East Costa Mesa,7354.0,2678876.0,903.0,Yes,Yes,One,3.0,4.0,No,1.0,2.0,Yes,No,No Common Wall,33.633742,-117.906633,Yes,Yes,No,Yes,,,,7.0,Public,0.8,,,,7.0,Public,1.1,,,,70.0,26.0,80.0
590000,2.0,1044.0,2.0,1741 Tustin Ave Unit 3A,Costa Mesa,92627.0,Condominium,1963.0,C5 - East Costa Mesa,1000.0,624564.0,565.0,Yes,Yes,One,2.0,2.0,Community,1.0,1.0,Yes,Community,1 Common Wall,33.632349,-117.911663,No,No,No,No,,,,7.0,Public,0.6,,,,7.0,Public,0.9,,,,87.0,29.0,75.0
1530750,4.0,2400.0,2.5,2039 Republic Ave,Costa Mesa,92627.0,Single Family Residence,1954.0,C2 - Southwest Costa Mesa,9880.0,1637757.0,638.0,Yes,Yes,One,3.0,4.0,No,1.0,5.0,Yes,No,No Common Wall,33.648218,-117.938986,Yes,Yes,Yes,Yes,,,,5.0,Public,0.8,,,,4.0,Public,2.9,,,,26.0,34.0,26.0
595000,3.0,1336.0,2.0,594 Hamilton St Unit E,Costa Mesa,92627.0,Condominium,1974.0,C2 - Southwest Costa Mesa,,621633.0,445.0,Yes,Yes,Two,2.0,2.0,No,1.0,2.0,Yes,No,1 Common Wall,33.650914,-117.923275,No,No,No,Yes,,,,5.0,Public,0.9,,,,4.0,Public,2.6,,,,66.0,42.0,75.0
919000,3.0,2327.0,2.5,367 Bayside Ct,Costa Mesa,92627.0,Single Family Residence,2012.0,C4 - Central Costa Mesa,3660.0,1027973.0,395.0,Yes,Yes,Two,1.0,0.0,No,1.0,2.0,Yes,No,No Common Wall,33.648809,-117.914689,Yes,Yes,No,No,,,,,,,,,,,,,,,,74.0,42.0,75.0
680000,3.0,1092.0,2.5,2674 Orange Ave #3,Costa Mesa,92627.0,Condominium,1984.0,C5 - East Costa Mesa,3000.0,705080.0,623.0,Yes,No,Two,1.0,1.0,No,1.0,2.0,Yes,No,1 Common Wall,33.662193,-117.891675,Yes,No,No,Yes,,,,7.0,Public,3.0,,,,7.0,Public,3.3,,,,59.0,32.0,58.0
1450000,4.0,2013.0,3.0,440 Lenwood Dr,Costa Mesa,92627.0,Single Family Residence,1957.0,C5 - East Costa Mesa,6020.0,1950048.0,720.0,Yes,Yes,One,3.0,4.0,No,2.0,2.0,Yes,No,No Common Wall,33.628164,-117.912306,No,Yes,No,Yes,,,,7.0,Public,0.4,8.0,Public,0.5,7.0,Public,0.7,,,,87.0,29.0,69.0
820000,3.0,1600.0,3.0,217 16th Pl Unit D,Costa Mesa,92627.0,Condominium,1993.0,C5 - East Costa Mesa,,884717.0,513.0,Yes,Yes,Multi/Split,1.0,1.0,No,1.0,3.0,Yes,No,1 Common Wall,33.632743,-117.920159,No,No,No,Yes,,,,7.0,Public,0.8,8.0,Public,0.4,7.0,Public,1.0,,,,91.0,34.0,68.0
619000,2.0,1469.0,2.0,2157 Pacific Ave Unit A103,Costa Mesa,92627.0,Townhouse,1980.0,C2 - Southwest Costa Mesa,,655932.0,421.0,Yes,Yes,Two,1.0,0.0,No,1.0,2.0,Yes,No,2+ Common Walls,33.652679,-117.947888,Yes,No,Yes,Yes,,,,5.0,Public,0.9,,,,4.0,Public,2.8,,,,62.0,24.0,72.0
862000,2.0,1705.0,3.0,2128 Celeste Way,Costa Mesa,92627.0,Condominium,2017.0,C4 - Central Costa Mesa,43560.0,886721.0,506.0,Yes,No,Three Or More,1.0,0.0,No,2.0,2.0,No,No,2+ Common Walls,33.646125,-117.919235,Yes,No,No,No,,,,5.0,Public,0.9,,,,4.0,Public,2.5,,,,72.0,42.0,78.0
880000,2.0,1637.0,2.5,1945 Vitae Pl,Costa Mesa,92627.0,Single Family Residence,2017.0,C2 - Southwest Costa Mesa,1969.0,970669.0,538.0,Yes,No,Three Or More,1.0,0.0,No,1.0,2.0,Yes,No,No Common Wall,33.64524,-117.920451,Yes,Yes,No,No,,,,5.0,Public,1.2,,,,4.0,Public,2.9,,,,85.0,42.0,72.0
779000,3.0,1100.0,2.0,649 Ross St,Costa Mesa,92627.0,Single Family Residence,1955.0,C2 - Southwest Costa Mesa,6600.0,910507.0,708.0,No,No,One,2.0,3.0,No,1.0,1.0,No,No,No Common Wall,33.646127,-117.925553,No,No,No,No,,,,5.0,Public,1.0,,,,4.0,Public,2.9,,,,74.0,42.0,70.0
1438000,2.0,1234.0,2.0,484 E 16th St,Costa Mesa,92627.0,Single Family Residence,1959.0,C5 - East Costa Mesa,6000.0,1668438.0,1165.0,Yes,Yes,One,2.0,2.0,No,1.0,2.0,No,No,No Common Wall,33.62618,-117.911872,No,No,No,Yes,,,,7.0,Public,0.2,8.0,Public,0.5,7.0,Public,0.5,,,,82.0,28.0,71.0
855000,4.0,2051.0,2.5,2423 Miseno Way,Costa Mesa,92627.0,Single Family Residence,1965.0,C5 - East Costa Mesa,1766.0,1031497.0,417.0,Yes,Yes,Two,1.0,0.0,Community,1.0,2.0,No,Community,2+ Common Walls,33.652152,-117.893513,No,Yes,No,No,,,,7.0,Public,2.3,,,,7.0,Public,2.6,,,,43.0,23.0,73.0
605000,2.0,1294.0,2.5,342 Sydney Ln #342,Costa Mesa,92627.0,Townhouse,1977.0,C4 - Central Costa Mesa,,642700.0,468.0,Yes,Yes,Two,1.0,0.0,No,1.0,2.0,Yes,No,1 Common Wall,33.650315,-117.913161,No,No,No,Yes,,,,,,,,,,,,,,,,73.0,41.0,75.0
552000,3.0,1212.0,2.0,1845 Anaheim Ave Unit 16D,Costa Mesa,92627.0,Condominium,1963.0,C2 - Southwest Costa Mesa,,582227.0,455.0,Yes,Yes,Two,1.0,1.0,No,1.0,1.0,Yes,Community,2+ Common Walls,33.641126,-117.923843,No,No,No,No,,,,7.0,Public,1.4,,,,7.0,Public,1.6,,,,86.0,42.0,69.0
860000,2.0,1611.0,3.0,1802 Coastal Way,Costa Mesa,92627.0,Single Family Residence,2014.0,C2 - Southwest Costa Mesa,1710.0,928155.0,534.0,Yes,Yes,Three Or More,1.0,0.0,No,1.0,2.0,Yes,No,No Common Wall,33.63979,-117.942102,Yes,No,No,No,,,,7.0,Public,2.0,,,,7.0,Public,2.1,,,,63.0,31.0,58.0
1023750,3.0,1041.0,2.5,191 CABRILLO St,Costa Mesa,92627.0,Single Family Residence,1946.0,C5 - East Costa Mesa,8144.0,1223293.0,983.0,Yes,No,One,2.0,3.0,No,2.0,2.0,No,No,No Common Wall,33.636478,-117.918033,No,No,No,No,,,,7.0,Public,1.0,,,,7.0,Public,1.2,,,,92.0,40.0,73.0
843000,3.0,1853.0,2.0,2463 Irvine Ave Unit B2,Costa Mesa,92627.0,Single Family Residence,1983.0,C5 - East Costa Mesa,2004.0,954943.0,455.0,No,Yes,Two,1.0,1.0,Private,1.0,2.0,Yes,No,2+ Common Walls,33.652571,-117.891161,Yes,No,Yes,No,,,,7.0,Public,2.4,,,,7.0,Public,2.7,,,,54.0,22.0,55.0
1315000,3.0,1200.0,1.5,366 Esther St,Costa Mesa,92627.0,Single Family Residence,1955.0,C5 - East Costa Mesa,8126.0,1540074.0,1096.0,No,Yes,One,2.0,3.0,No,2.0,2.0,No,No,No Common Wall,33.639365,-117.905252,No,No,No,No,,,,7.0,Public,1.2,,,,7.0,Public,1.5,,,,50.0,31.0,69.0
721250,2.0,1583.0,1.5,2021 Placentia Ave,Costa Mesa,92627.0,Condominium,2016.0,C2 - Southwest Costa Mesa,,754464.0,456.0,Yes,No,Two,1.0,2.0,No,2.0,2.0,No,No,2+ Common Walls,33.647694,-117.932204,Yes,Yes,No,No,,,,5.0,Public,0.8,,,,4.0,Public,2.8,,,,73.0,39.0,67.0
1690000,3.0,1907.0,2.0,492 Flower St,Costa Mesa,92627.0,Single Family Residence,1956.0,C5 - East Costa Mesa,8288.0,2166662.0,886.0,Yes,Yes,One,2.0,3.0,No,1.0,4.0,Yes,No,No Common Wall,33.633755,-117.904004,No,No,No,No,,,,7.0,Public,0.9,,,,7.0,Public,1.2,,,,79.0,26.0,78.0
1612875,4.0,1990.0,2.0,324 Flower St,Costa Mesa,92627.0,Single Family Residence,1945.0,C5 - East Costa Mesa,6752.0,1730485.0,810.0,No,Yes,One,3.0,4.0,No,1.0,2.0,Yes,No,No Common Wall,33.637548,-117.909413,No,No,No,No,,,,7.0,Public,1.0,,,,7.0,Public,1.3,,,,61.0,34.0,80.0
1125000,3.0,1450.0,2.5,207 Santa Isabel Ave,Costa Mesa,92627.0,Single Family Residence,1948.0,C5 - East Costa Mesa,7250.0,1308974.0,776.0,Yes,No,One,2.0,3.0,No,1.0,2.0,Yes,No,No Common Wall,33.654551,-117.899229,No,No,Yes,No,,,,7.0,Public,2.3,,,,7.0,Public,2.6,,,,69.0,34.0,66.0
850000,4.0,1799.0,2.0,762 Center St,Costa Mesa,92627.0,Single Family Residence,1955.0,C2 - Southwest Costa Mesa,8004.0,1094833.0,472.0,Yes,Yes,One,3.0,4.0,No,1.0,3.0,Yes,No,No Common Wall,33.642292,-117.930385,No,No,No,No,,,,7.0,Public,1.7,,,,7.0,Public,1.8,,,,82.0,41.0,63.0
910000,3.0,1873.0,3.0,1823 Coastal Way,Costa Mesa,92627.0,Single Family Residence,2014.0,699 - Not Defined,1600.0,985823.0,486.0,Yes,No,Three Or More,1.0,0.0,No,1.0,2.0,Yes,No,No Common Wall,33.640237,-117.94233,Yes,Yes,No,No,,,,7.0,Public,2.1,,,,7.0,Public,2.1,,,,63.0,31.0,58.0
2250000,4.0,2280.0,2.5,418 Broadway,Costa Mesa,92627.0,Single Family Residence,1952.0,C5 - East Costa Mesa,7970.0,2324481.0,987.0,Yes,Yes,One,3.0,4.0,No,2.0,2.0,No,No,No Common Wall,33.634681,-117.906993,Yes,Yes,No,No,,,,7.0,Public,0.9,,,,7.0,Public,1.2,,,,77.0,27.0,81.0
1399900,4.0,2000.0,2.0,461 16th Pl,Costa Mesa,92627.0,Single Family Residence,1956.0,C5 - East Costa Mesa,6000.0,1894631.0,700.0,Yes,Yes,One,2.0,2.0,No,1.0,4.0,No,No,No Common Wall,33.626876,-117.912462,Yes,No,No,No,,,,7.0,Public,0.3,8.0,Public,0.5,7.0,Public,0.6,,,,86.0,29.0,71.0
950000,3.0,2034.0,2.5,2463 Irvine Ave Unit C1,Costa Mesa,92627.0,Single Family Residence,1983.0,C5 - East Costa Mesa,2047.0,1018545.0,467.0,Yes,Yes,Two,1.0,0.0,No,1.0,2.0,Yes,No,2+ Common Walls,33.652571,-117.891161,Yes,No,Yes,Yes,,,,7.0,Public,2.4,,,,7.0,Public,2.7,,,,54.0,22.0,55.0
815000,3.0,2101.0,4.0,647 Channel Way,Costa Mesa,92627.0,Condominium,2016.0,C2 - Southwest Costa Mesa,3000.0,889839.0,388.0,Yes,No,Three Or More,1.0,1.0,No,1.0,2.0,Yes,No,2+ Common Walls,33.635362,-117.924888,Yes,Yes,No,No,,,,7.0,Public,1.1,8.0,Public,0.6,7.0,Public,1.3,,,,88.0,42.0,66.0
885000,3.0,2101.0,4.0,642 Port Dr,Costa Mesa,92627.0,Condominium,2015.0,C2 - Southwest Costa Mesa,2101.0,921074.0,421.0,Yes,No,Three Or More,1.0,0.0,No,1.0,4.0,Yes,No,2+ Common Walls,33.635732,-117.924895,Yes,No,No,Yes,,,,7.0,Public,1.1,8.0,Public,0.6,7.0,Public,1.3,,,,88.0,42.0,66.0
959000,3.0,1658.0,2.5,1947 Vitae Pl,Costa Mesa,92627.0,Single Family Residence,2017.0,C2 - Southwest Costa Mesa,3169.0,1033185.0,578.0,Yes,No,Two,1.0,0.0,No,1.0,2.0,Yes,No,No Common Wall,33.645363,-117.920453,Yes,Yes,No,No,,,,5.0,Public,1.2,,,,4.0,Public,3.0,,,,85.0,42.0,72.0
740000,4.0,1153.0,1.5,641 Cove St,Costa Mesa,92627.0,Single Family Residence,1955.0,C2 - Southwest Costa Mesa,6600.0,812967.0,642.0,No,No,One,2.0,4.0,No,1.0,2.0,No,No,No Common Wall,33.647617,-117.925179,No,No,No,No,,,,5.0,Public,1.0,,,,4.0,Public,2.8,,,,68.0,41.0,70.0
715000,3.0,1348.0,2.5,345 University Dr Unit F6,Costa Mesa,92627.0,Condominium,1974.0,C5 - East Costa Mesa,,738283.0,530.0,Yes,Yes,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,1 Common Wall,33.656075,-117.890206,Yes,No,No,No,,,,7.0,Public,2.7,,,,7.0,Public,3.0,,,,68.0,29.0,78.0
1900000,3.0,2500.0,2.5,309 Walnut St,Costa Mesa,92627.0,Single Family Residence,1924.0,C5 - East Costa Mesa,7920.0,2306842.0,760.0,Yes,Yes,One,3.0,3.0,Private,1.0,6.0,Yes,No,No Common Wall,33.639779,-117.908326,Yes,Yes,No,No,,,,7.0,Public,1.2,,,,7.0,Public,1.5,,,,65.0,35.0,75.0
857000,3.0,1850.0,3.0,2137 Celeste Way,Costa Mesa,92627.0,Condominium,2016.0,699 - Not Defined,2000.0,,463.0,Yes,No,Three Or More,3.0,3.0,No,1.0,2.0,Yes,No,No Common Wall,33.646183,-117.919181,Yes,Yes,No,No,,,,,,,,,,,,,,,,72.0,42.0,78.0
819000,3.0,1738.0,3.0,782 Wonder Ln,Costa Mesa,92627.0,Single Family Residence,2016.0,C2 - Southwest Costa Mesa,2500.0,870934.0,471.0,Yes,No,Three Or More,1.0,1.0,No,1.0,2.0,Yes,No,No Common Wall,33.648032,-117.93121,Yes,No,No,No,,,,5.0,Public,0.8,,,,4.0,Public,2.8,,,,73.0,39.0,67.0
1414000,3.0,1268.0,2.0,222 Lillian Pl,Costa Mesa,92627.0,Single Family Residence,1949.0,C5 - East Costa Mesa,7200.0,1339865.0,1115.0,Yes,No,One,2.0,3.0,Private,1.0,2.0,Yes,Private,No Common Wall,33.660657,-117.892156,No,Yes,No,No,,,,7.0,Public,2.9,,,,7.0,Public,3.2,,,,63.0,30.0,65.0
950000,2.0,866.0,1.5,394 E 20th St,Costa Mesa,92627.0,Single Family Residence,1950.0,C5 - East Costa Mesa,4800.0,1139972.0,1097.0,Yes,No,One,2.0,2.0,No,1.0,4.0,No,Private,No Common Wall,33.639489,-117.903818,No,No,No,No,,,,7.0,Public,1.2,,,,7.0,Public,1.6,,,,44.0,28.0,64.0
605000,2.0,1399.0,2.5,552 Hamilton St Unit B1,Costa Mesa,92627.0,Townhouse,1980.0,C2 - Southwest Costa Mesa,1900.0,678586.0,432.0,Yes,No,Two,1.0,0.0,No,2.0,2.0,No,No,1 Common Wall,33.651243,-117.921473,No,No,Yes,No,,,,5.0,Public,0.9,,,,4.0,Public,2.5,,,,71.0,42.0,76.0
1160000,4.0,2176.0,2.5,215 E 16th St,Costa Mesa,92627.0,Single Family Residence,2002.0,C5 - East Costa Mesa,2847.0,1281603.0,533.0,Yes,Yes,Two,0.0,0.0,No,1.0,3.0,Yes,No,No Common Wall,33.632067,-117.921092,No,No,No,No,,,,7.0,Public,0.8,8.0,Public,0.3,7.0,Public,1.0,,,,88.0,34.0,64.0
825000,2.0,1961.0,3.5,1531 Sullivan Ave,Costa Mesa,92627.0,Condominium,2014.0,C2 - Southwest Costa Mesa,,897540.0,421.0,Yes,No,Three Or More,1.0,0.0,No,1.0,2.0,Yes,No,2+ Common Walls,33.632119,-117.925415,No,No,Yes,No,,,,7.0,Public,1.0,8.0,Public,0.5,7.0,Public,1.1,,,,87.0,36.0,59.0
1505000,4.0,1692.0,2.0,1579 San Bernardino Pl,Costa Mesa,92627.0,Single Family Residence,1955.0,C5 - East Costa Mesa,7200.0,1802783.0,889.0,Yes,Yes,One,2.0,4.0,Private,1.0,1.0,Yes,Private,No Common Wall,33.62933,-117.918198,No,No,No,No,,,,7.0,Public,0.5,8.0,Public,0.2,7.0,Public,0.7,,,,73.0,32.0,65.0
807261,3.0,1714.0,2.5,325 Ford Rd,Costa Mesa,92627.0,Townhouse,2020.0,C2 - Southwest Costa Mesa,,851222.0,471.0,Yes,No,Three Or More,0.0,0.0,No,2.0,4.0,No,No,2+ Common Walls,33.646129,-117.915848,No,Yes,No,No,,,,,,,,,,,,,,,,84.0,42.0,73.0
640000,2.0,1216.0,1.5,443 Gloucester Dr,Costa Mesa,92627.0,Single Family Residence,1964.0,C5 - East Costa Mesa,962.0,745349.0,526.0,No,Yes,Two,1.0,2.0,No,2.0,2.0,No,Community,2+ Common Walls,33.639764,-117.901141,No,No,No,No,,,,7.0,Public,1.3,,,,7.0,Public,1.7,,,,27.0,22.0,60.0
1415000,4.0,2686.0,2.5,2454 Orange Ave,Costa Mesa,92627.0,Single Family Residence,1998.0,C5 - East Costa Mesa,6708.0,1437047.0,527.0,Yes,Yes,Two,1.0,0.0,No,1.0,2.0,Yes,No,No Common Wall,33.656315,-117.897503,Yes,Yes,No,Yes,,,,7.0,Public,2.5,,,,7.0,Public,2.8,,,,55.0,34.0,61.0
